58
338.516,254.037 337.658,239.377
338.979,294.497 338.513,288.059
338.513,288.059 337.395,277.597
338.979,294.497 337.344,296.835
337.344,296.835 338.333,302.379
337.344,296.835 339.797,303.094
338.979,294.497 338.511,237.862
338.979,294.497 337.628,295.684
338.979,294.497 338.502,255.88
338.979,294.497 339.232,252.959
339.232,252.959 338.805,239.437
338.979,294.497 340.246,237.759
340.246,237.759 340.305,231.286
338.979,294.497 338.35,263.976
338.979,294.497 338.857,295.57
338.979,294.497 338.543,246.077
338.979,294.497 338.446,280.378
338.979,294.497 339.816,278.616
338.979,294.497 338.47,270.194
338.979,294.497 338.017,286.59
338.979,294.497 340.171,294.295
338.979,294.497 340.096,245.929
338.979,294.497 337.315,288.543
338.979,294.497 340.313,286.111
338.979,294.497 340.155,295.313
338.979,294.497 338.768,279.08
75
338.98,-294.406 338.824,230.725
338.824,230.725 337.467,228.862
338.824,230.725 340.076,230.033
338.824,230.725 340.116,231.106
338.824,230.725 337.559,230.742
337.559,230.742 340.247,253.174
338.824,230.725 338.228,229.686
338.98,-294.406 339.197,229.296
339.197,229.296 338.572,228.415
338.98,-294.406 338.877,271.047
338.98,-294.406 339.447,280.101
338.98,-294.406 337.683,294.625
337.683,294.625 339.709,296.745
338.98,-294.406 340.115,228.464
340.115,228.464 338.783,245.602
340.115,228.464 340.238,239.211
340.115,228.464 337.326,244.735
340.115,228.464 337.36,246.98
340.115,228.464 338.542,238.5
340.115,228.464 338.343,236.708
338.343,236.708 339.167,239.508
340.115,228.464 337.801,239.405
337.801,239.405 340.203,245.561
340.115,228.464 339.924,236.757
340.115,228.464 337.46,238.07
338.98,-294.406 339.997,287.745
338.98,-294.406 337.438,254.005
337.438,254.005 338.472,263.406
338.98,-294.406 338.082,296.681
338.082,296.681 339.803,304.686
339.803,304.686 337.577,303.409
338.082,296.681 338.523,295.383
338.082,296.681 340.241,303.028
338.082,296.681 338.798,303.695
338.798,303.695 338.08,304.879
338.082,296.681 339.841,295.326
338.082,296.681 339.067,294.517
338.082,296.681 337.422,295.835
338.98,-294.406 340.29,254.534
338.98,-294.406 337.329,271.432
337.329,271.432 339.412,277.984
339.412,277.984 337.797,287.134
338.98,-294.406 338.76,253.811
338.76,253.811 338.017,252.995
338.76,253.811 339.249,254.995
338.76,253.811 339.451,262.806
338.76,253.811 337.73,255.657
338.76,253.811 340.297,255.61
338.98,-294.406 339.253,261.205
339.253,261.205 337.916,269.982
339.253,261.205 338.022,262.102
339.253,261.205 337.706,264.094
339.253,261.205 337.507,262.969
339.253,261.205 339.795,263.885
339.253,261.205 340.268,261.941
338.98,-294.406 337.396,279.668
338.98,-294.406 337.651,278.092
337.651,278.092 337.584,288.269
337.651,278.092 338.599,288.205
337.651,278.092 340.305,279.124
337.651,278.092 337.932,280.527
337.651,278.092 340.236,285.878
337.651,278.092 338.788,279.135
338.98,-294.406 339.703,269.695
339.703,269.695 339.812,271.573
338.98,-294.406 337.557,245.795
337.557,245.795 340.215,247.233
337.557,245.795 338.362,246.875
337.557,245.795 339.407,244.803
338.98,-294.406 338.463,272.165
338.463,272.165 338.814,286.273
338.463,272.165 337.469,285.813
338.98,-294.406 339.585,238.402
338.98,-294.406 338.962,302.392
80
338.979,293.608 339.687,230.895
338.979,293.608 338.75,228.633
338.979,293.608 337.823,230.254
338.979,293.608 339.969,255.405
339.969,255.405 340.247,245.488
338.979,293.608 340.304,304.922
338.979,293.608 338.571,239.08
338.571,239.08 338.617,230.885
338.979,293.608 339.973,229.697
339.973,229.697 340.067,228.352
338.979,293.608 337.743,228.357
338.979,293.608 337.697,244.889
337.697,244.889 337.907,238.3
337.697,244.889 337.337,231.271
337.697,244.889 337.443,229.315
337.697,244.889 337.521,239.403
338.979,293.608 338.958,229.803
338.979,293.608 340.089,295.189
340.089,295.189 338.083,304.385
340.089,295.189 339.807,303.93
340.089,295.189 337.955,302.541
337.955,302.541 338.554,303.41
337.955,302.541 337.553,303.474
340.089,295.189 339.301,296.568
338.979,293.608 339.359,280.331
338.979,293.608 340.215,286.021
338.979,293.608 338.824,278.861
338.824,278.861 338.658,271.439
338.658,271.439 337.512,247.557
338.658,271.439 338.362,262.63
338.658,271.439 337.631,254.265
338.658,271.439 338.588,270.432
338.658,271.439 337.845,236.628
338.658,271.439 337.473,253.005
338.824,278.861 338.83,255.304
338.824,278.861 338.682,261.614
338.979,293.608 338.719,294.781
338.979,293.608 339.946,246.768
339.946,246.768 339.872,238.982
338.979,293.608 338.741,254.031
338.741,254.031 338.931,246.99
338.741,254.031 339.016,237.849
338.979,293.608 340.102,288.066
338.979,293.608 339.466,244.791
338.979,293.608 337.339,246.439
338.979,293.608 337.856,296.088
337.856,296.088 339.138,305.077
337.856,296.088 340.223,302.722
337.856,296.088 338.988,302.374
338.979,293.608 337.612,269.735
338.979,293.608 340.218,237.506
338.979,293.608 337.927,288.419
338.979,293.608 339.126,286.917
339.126,286.917 339.515,272.063
339.126,286.917 339.483,269.896
339.483,269.896 339.761,253.774
339.483,269.896 339.806,261.178
339.126,286.917 339.507,277.647
339.126,286.917 339.923,262.33
338.979,293.608 337.407,277.89
338.979,293.608 339.916,278.956
338.979,293.608 340.286,263.394
338.979,293.608 337.427,261.747
338.979,293.608 337.829,286.241
338.979,293.608 338.226,280.278
338.979,293.608 337.452,263.401
338.979,293.608 338.449,277.871
338.979,293.608 337.621,270.746
338.979,293.608 338.869,245.782
338.869,245.782 339.012,236.563
338.979,293.608 339.061,288.088
338.979,293.608 337.332,294.205
338.979,293.608 337.799,279.194
338.979,293.608 339.067,263.789
338.979,293.608 337.516,255.66
338.979,293.608 337.878,272.192
338.979,293.608 338.579,253.043
338.979,293.608 339.015,285.888
338.979,293.608 340.306,270.885
75
338.98,-293.053 338.517,230.877
338.517,230.877 337.484,230.479
338.517,230.877 339.065,228.584
338.517,230.877 340.283,236.793
340.283,236.793 340.072,238.902
338.517,230.877 340.048,237.792
338.98,-293.053 339.781,231.109
339.781,231.109 338.171,261.978
339.781,231.109 339.917,230.037
339.781,231.109 339.226,236.99
339.781,231.109 338.657,238.102
338.657,238.102 337.852,239.513
339.781,231.109 337.965,237.14
337.965,237.14 339.076,239.13
337.965,237.14 337.686,238.396
338.98,-293.053 337.781,228.638
337.781,228.638 340.044,228.846
337.781,228.638 338.745,229.773
338.98,-293.053 338.339,288.798
338.339,288.798 340.049,303.673
338.98,-293.053 338.338,247.709
338.338,247.709 337.975,262.966
337.975,262.966 338.977,263.185
337.975,262.966 339.307,270.825
338.338,247.709 337.376,270.813
338.338,247.709 337.875,255.291
338.338,247.709 338.89,246.223
338.338,247.709 337.658,254.177
338.98,-293.053 338.05,285.946
338.05,285.946 337.7,304.15
338.05,285.946 340.097,288.55
340.097,288.55 339.373,294.2
339.373,294.2 340.272,296.132
340.097,288.55 338.141,296.401
338.05,285.946 338.091,287.023
338.05,285.946 339.489,287.504
338.98,-293.053 339.557,269.773
338.98,-293.053 339.688,261.614
338.98,-293.053 337.378,246.956
337.378,246.956 338.728,254.312
338.98,-293.053 340.202,278.233
340.202,278.233 338.944,278.27
340.202,278.233 339.699,279.972
340.202,278.233 339.646,286.148
340.202,278.233 337.351,279.88
340.202,278.233 338.559,279.978
340.202,278.233 337.951,278.48
338.98,-293.053 337.879,272.065
338.98,-293.053 337.62,245.418
337.62,245.418 339.706,244.866
337.62,245.418 338.675,244.934
338.98,-293.053 340.028,302.371
340.028,302.371 337.5,302.354
340.028,302.371 338.337,303.131
340.028,302.371 339.092,304.333
339.092,304.333 338.466,305.142
340.028,302.371 340.184,305.043
340.028,302.371 337.37,305.2
338.98,-293.053 340.121,247.598
340.121,247.598 340.08,253.693
340.08,253.693 339.751,255.005
340.08,253.693 337.95,264.002
340.121,247.598 337.386,253.177
337.386,253.177 340.135,263.401
340.135,263.401 339.021,272.057
337.386,253.177 340.106,272.038
340.121,247.598 340.267,246.41
340.121,247.598 338.498,253.193
338.98,-293.053 338.187,294.884
338.187,294.884 339.259,295.49
338.98,-293.053 337.339,295.433
338.98,-293.053 337.355,288.619
337.355,288.619 339.137,296.971
338.98,-293.053 338.291,270.173
81
338.979,-292.584 337.774,229.154
337.774,229.154 337.616,231.29
337.774,229.154 339.085,228.307
338.979,-292.584 339.763,230.41
339.763,230.41 339.076,229.321
339.763,230.41 337.545,230.224
338.979,-292.584 339.741,264.11
338.979,-292.584 338.568,247.416
338.568,247.416 338.377,272.211
338.979,-292.584 339.021,231.133
339.021,231.133 340.275,231.294
338.979,-292.584 340.285,246.811
340.285,246.811 337.721,253.049
337.721,253.049 338.797,255.716
337.721,253.049 340.154,254.785
340.285,246.811 338.576,245.635
340.285,246.811 337.426,245.373
340.285,246.811 340.053,253.226
340.285,246.811 337.327,247.515
338.979,-292.584 338.132,279.5
338.132,279.5 339.247,286.211
338.132,279.5 337.867,287.915
338.132,279.5 339.306,278.251
338.132,279.5 337.577,286.152
337.577,286.152 338.791,287.268
338.132,279.5 340.307,287.285
338.132,279.5 339.909,280.522
338.132,279.5 337.554,280.358
338.132,279.5 339.031,280.005
338.979,-292.584 338.536,261.359
338.536,261.359 337.905,271.327
337.905,271.327 339.748,294.881
338.536,261.359 337.948,264.063
337.948,264.063 338.872,270.166
338.536,261.359 338.798,262.834
338.536,261.359 340.272,262.086
338.536,261.359 337.348,261.388
338.979,-292.584 340.074,228.65
340.074,228.65 338.847,238.607
340.074,228.65 338.553,237.26
340.074,228.65 337.484,238.165
337.484,238.165 337.987,239.485
340.074,228.65 337.353,237.127
340.074,228.65 338.559,230.24
340.074,228.65 339.594,236.626
338.979,-292.584 337.966,304.093
338.979,-292.584 339.005,296.969
339.005,296.969 338.258,302.561
339.005,296.969 339.199,295.911
339.005,296.969 338.039,295.957
338.979,-292.584 340.169,303.897
340.169,303.897 339.051,303.627
338.979,-292.584 340.06,279.34
338.979,-292.584 340.298,237.548
340.298,237.548 340.284,239.346
338.979,-292.584 339.236,304.715
339.236,304.715 338.307,305.157
338.979,-292.584 339.824,271.004
339.824,271.004 337.318,277.617
339.824,271.004 337.361,269.997
339.824,271.004 338.273,278.362
339.824,271.004 340.254,269.506
339.824,271.004 339.422,272.111
339.422,272.111 340.292,277.742
338.979,-292.584 339.605,245.992
338.979,-292.584 338.788,253.113
338.788,253.113 338.547,254.198
338.788,253.113 337.643,255.595
337.643,255.595 339.951,263.11
338.788,253.113 337.344,254.443
338.788,253.113 337.741,262.49
338.788,253.113 339.957,255.868
338.979,-292.584 339.492,288.356
338.979,-292.584 338.437,294.922
338.437,294.922 337.338,303.092
338.437,294.922 340.25,296.458
338.437,294.922 337.764,294.055
338.437,294.922 337.34,295.221
338.979,-292.584 339.767,244.975
338.979,-292.584 339.804,302.909
81
338.975,-292.106 339.279,228.421
338.975,-292.106 338.486,230.809
338.975,-292.106 337.728,228.49
338.975,-292.106 338.609,303.148
338.609,303.148 337.513,304.832
338.609,303.148 339.114,304.551
338.975,-292.106 339.281,230.198
339.281,230.198 337.425,230.477
338.975,-292.106 338.182,239.44
338.975,-292.106 340.299,228.454
338.975,-292.106 338.465,254.834
338.465,254.834 339.711,261.57
338.975,-292.106 337.671,229.497
337.671,229.497 340.087,239.414
338.975,-292.106 339.975,231.252
339.975,231.252 340.15,229.688
339.975,231.252 339.578,245.278
339.578,245.278 339.441,253.077
339.975,231.252 339.081,247.246
339.081,247.246 338.313,253.472
339.975,231.252 337.625,237.775
339.975,231.252 338.914,237.989
339.975,231.252 338.399,237.124
338.399,237.124 339.994,236.959
339.975,231.252 338.713,229.293
339.975,231.252 337.495,236.582
338.975,-292.106 340.062,287.286
340.062,287.286 339.025,294.419
340.062,287.286 339.01,288.666
338.975,-292.106 338.73,278.064
338.73,278.064 339.437,279.94
338.73,278.064 337.467,278.059
338.73,278.064 340.294,279.199
338.975,-292.106 338.382,271.835
338.382,271.835 337.796,270.865
338.975,-292.106 340.149,238.301
340.149,238.301 338.481,245.644
340.149,238.301 339.633,246.323
338.975,-292.106 338.809,269.442
338.975,-292.106 337.874,262.92
338.975,-292.106 339.124,296.542
339.124,296.542 337.772,294.106
339.124,296.542 340.096,294.701
339.124,296.542 337.857,296.723
339.124,296.542 339.828,303.147
339.124,296.542 340.294,304.184
339.124,296.542 339.023,295.496
339.124,296.542 340.266,296.7
338.975,-292.106 337.798,279.717
338.975,-292.106 339.239,254.103
339.239,254.103 339.6,255.939
338.975,-292.106 337.603,261.399
337.603,261.399 340.234,263.11
337.603,261.399 338.965,262.814
337.603,261.399 340.229,270.774
340.229,270.774 339.848,271.805
337.603,261.399 338.493,263.847
338.975,-292.106 338.539,287.427
338.539,287.427 338.052,286.039
338.539,287.427 337.395,286.911
338.539,287.427 337.898,288.545
338.975,-292.106 337.694,295.56
338.975,-292.106 339.123,239.005
339.123,239.005 337.485,245.535
338.975,-292.106 339.581,264.005
339.581,264.005 338.849,270.642
338.975,-292.106 339.082,286.244
338.975,-292.106 337.628,246.962
337.628,246.962 337.982,255.778
337.628,246.962 340.299,254.241
338.975,-292.106 337.486,269.76
337.486,269.76 340.114,269.396
337.486,269.76 340.056,277.861
338.975,-292.106 340.099,288.35
338.975,-292.106 337.438,302.407
337.438,302.407 340.052,305.231
338.975,-292.106 338.552,280.472
338.552,280.472 340.292,280.555
338.975,-292.106 337.378,254.155
338.975,-292.106 338.652,279.131
77
338.963,291.228 338.503,229.919
338.963,291.228 338.316,230.98
338.316,230.98 339.331,304.758
338.963,291.228 339.588,263.211
339.588,263.211 339.699,228.649
339.588,263.211 340.06,255.402
338.963,291.228 340.141,239.452
340.141,239.452 340.116,229.809
338.963,291.228 338.109,228.656
338.963,291.228 340.093,231.22
338.963,291.228 338.369,278.002
338.369,278.002 337.758,269.786
338.963,291.228 339.704,302.905
338.963,291.228 337.319,229.724
338.963,291.228 339.119,245.519
338.963,291.228 337.969,244.938
338.963,291.228 338.867,269.672
338.867,269.672 338.263,237.389
338.867,269.672 338.257,238.731
338.867,269.672 338.376,253.022
338.867,269.672 339.066,255.629
338.867,269.672 339.264,230.597
338.867,269.672 338.72,262.634
338.72,262.634 338.673,261.512
338.867,269.672 339.161,247.162
338.867,269.672 338.973,254.469
338.963,291.228 339.642,294.993
339.642,294.993 337.434,304.552
338.963,291.228 338.525,280.027
338.525,280.027 337.91,254.048
338.525,280.027 337.73,262.335
338.525,280.027 338.546,271.027
338.525,280.027 337.338,253.029
338.963,291.228 337.772,294.126
337.772,294.126 338.285,295.324
337.772,294.126 338.752,296.433
338.752,296.433 340.191,303.898
338.963,291.228 340.187,262.385
340.187,262.385 340.145,254.267
340.187,262.385 340.092,261.318
338.963,291.228 337.643,296.798
337.643,296.798 338.547,302.823
338.547,302.823 338.424,304.123
338.963,291.228 339.924,288.243
338.963,291.228 339.392,236.719
338.963,291.228 337.348,231.291
338.963,291.228 338.041,263.507
338.041,263.507 337.417,254.999
338.041,263.507 337.494,247.57
338.041,263.507 337.707,246.346
338.963,291.228 337.594,287.996
338.963,291.228 340.206,253.172
338.963,291.228 337.445,279.564
338.963,291.228 339.367,280.579
338.963,291.228 339.74,296.143
338.963,291.228 339.076,278.856
338.963,291.228 337.444,286.703
338.963,291.228 339.838,277.786
339.838,277.786 340.008,271.974
338.963,291.228 337.561,271.681
338.963,291.228 339.309,238.171
338.963,291.228 340.305,279.899
338.963,291.228 340.089,247.619
338.963,291.228 338.675,272.3
338.963,291.228 339.051,288.75
339.051,288.75 339.746,270.998
339.051,288.75 339.151,287.563
339.051,288.75 340.215,269.959
339.051,288.75 339.993,246.249
339.993,246.249 339.931,244.935
339.051,288.75 340.147,264.158
338.963,291.228 340.22,286.276
338.963,291.228 338.781,294.369
338.781,294.369 337.361,302.984
338.963,291.228 338.952,285.984
338.963,291.228 337.344,239.347
78
338.949,290.727 340.307,229.89
338.949,290.727 338.661,229.108
338.949,290.727 339.455,231.043
338.949,290.727 340.117,286.601
338.949,290.727 338.225,238.992
338.949,290.727 338.747,230.128
338.949,290.727 338.504,305.122
338.949,290.727 337.743,230.209
338.949,290.727 337.904,295.715
337.904,295.715 339.506,304.414
337.904,295.715 339.247,303.324
337.904,295.715 339.626,302.331
337.904,295.715 340.252,305.196
337.904,295.715 337.418,296.596
338.949,290.727 340.077,228.369
338.949,290.727 338.264,231.2
338.949,290.727 337.693,228.486
338.949,290.727 339.722,247.26
339.722,247.26 339.497,237.842
339.722,247.26 339.671,245.773
339.722,247.26 339.314,239.37
338.949,290.727 337.543,279.253
338.949,290.727 340.122,263.757
340.122,263.757 340.186,262.399
338.949,290.727 339.669,270.964
338.949,290.727 339.525,294.277
339.525,294.277 337.581,304.364
339.525,294.277 337.482,302.441
337.482,302.441 338.239,303.556
338.949,290.727 339.363,277.854
339.363,277.854 339.111,262.427
338.949,290.727 338.686,253.619
338.686,253.619 338.595,245.332
338.949,290.727 339.472,269.914
339.472,269.914 339.869,236.545
339.472,269.914 339.784,253.447
339.472,269.914 340.062,255.096
339.472,269.914 340.314,238.513
339.472,269.914 339.718,261.365
339.472,269.914 340.272,244.81
338.949,290.727 337.546,247.504
338.949,290.727 338.363,261.672
338.363,261.672 338.184,255.349
338.363,261.672 338.523,247.194
338.523,247.194 338.669,237.264
338.363,261.672 337.73,244.738
338.949,290.727 338.758,286.484
338.949,290.727 337.644,237.203
338.949,290.727 337.573,262.601
338.949,290.727 339.865,272.257
338.949,290.727 337.637,286.1
338.949,290.727 337.925,263.813
337.925,263.813 337.36,246.393
337.925,263.813 337.453,254.169
338.949,290.727 340.289,280.45
338.949,290.727 339.18,287.475
338.949,290.727 337.415,288.072
338.949,290.727 339.995,297.01
338.949,290.727 337.973,271.204
338.949,290.727 337.68,280.46
338.949,290.727 340.258,287.86
338.949,290.727 338.853,278.977
338.949,290.727 339.922,295.304
338.949,290.727 338.191,288.807
338.949,290.727 338.757,280.019
338.949,290.727 340.29,279.364
338.949,290.727 337.639,278.225
338.949,290.727 338.04,270.055
338.04,270.055 337.377,261.367
338.949,290.727 338.262,272.193
338.949,290.727 338.403,294.56
338.403,294.56 338.882,296.298
338.949,290.727 339.292,255.858
338.949,290.727 337.954,287.141
338.949,290.727 339.468,288.721
338.949,290.727 337.771,253.097
338.949,290.727 337.374,255.949
72
338.945,-290.623 337.567,229.781
338.945,-290.623 339.668,230.649
339.668,230.649 337.977,230.809
337.977,230.809 340.251,254.297
337.977,230.809 340.12,237.7
339.668,230.649 337.908,238.522
339.668,230.649 337.332,245.504
339.668,230.649 338.208,236.771
338.208,236.771 339.62,239.404
338.208,236.771 338.842,237.931
339.668,230.649 339.37,236.991
339.668,230.649 340.266,229.72
339.668,230.649 338.872,231.28
338.945,-290.623 337.867,228.41
337.867,228.41 339.461,229.112
337.867,228.41 338.459,229.224
337.867,228.41 340.243,228.4
338.945,-290.623 337.913,304.163
337.913,304.163 338.012,302.968
337.913,304.163 339.862,304.891
338.945,-290.623 338.862,279.241
338.862,279.241 337.757,280.523
338.862,279.241 337.332,279.38
338.862,279.241 337.565,277.867
338.945,-290.623 340.112,261.28
340.112,261.28 338.31,263.408
338.945,-290.623 340.171,271.169
338.945,-290.623 338.538,261.985
338.538,261.985 340.277,269.926
338.538,261.985 339.466,262.579
338.538,261.985 339.561,263.709
338.945,-290.623 337.906,255.261
337.906,255.261 337.928,253.776
337.906,255.261 339.008,254.969
337.906,255.261 339.345,252.978
337.906,255.261 339.819,255.754
338.945,-290.623 339.672,303.291
338.945,-290.623 340.111,279.849
340.111,279.849 339.513,277.874
340.111,279.849 338.726,295.766
340.111,279.849 338.383,286.03
338.383,286.03 340.065,294.612
338.383,286.03 339.31,287.283
338.383,286.03 340.107,288.114
338.383,286.03 338.98,288.35
340.111,279.849 340.005,286.329
340.111,279.849 337.642,288.604
338.945,-290.623 337.707,296.546
337.707,296.546 340.281,295.59
338.945,-290.623 337.693,247.508
337.693,247.508 340.192,245.722
337.693,247.508 338.579,245.733
337.693,247.508 339.16,247.08
338.945,-290.623 339.406,296.826
339.406,296.826 338.876,305.096
339.406,296.826 340.255,302.38
338.945,-290.623 338.318,270.405
338.318,270.405 337.727,272.321
337.727,272.321 340.107,278.729
338.318,270.405 338.876,271.637
338.318,270.405 339.119,269.422
338.318,270.405 337.411,269.744
338.318,270.405 337.786,271.28
338.945,-290.623 337.475,261.69
338.945,-290.623 337.532,286.743
338.945,-290.623 338.986,294.621
338.986,294.621 338.031,294.095
338.945,-290.623 338.212,239.482
338.212,239.482 339.249,244.854
338.945,-290.623 340.308,247.265
338.945,-290.623 337.397,295.237
79
338.935,-290.112 339.84,229.13
339.84,229.13 340.135,230.915
338.935,-290.112 338.359,230.931
338.359,230.931 337.745,228.718
338.359,230.931 338.308,229.562
338.359,230.931 339.142,230.136
338.935,-290.112 338.632,263.389
338.935,-290.112 339.924,288.07
339.924,288.07 337.873,286.663
339.924,288.07 339.429,285.88
338.935,-290.112 340.033,262.695
338.935,-290.112 338.562,296.007
338.935,-290.112 339.026,228.541
339.026,228.541 338.361,238.387
338.361,238.387 339.521,254.758
339.026,228.541 337.332,231.236
339.026,228.541 338.23,246.231
338.23,246.231 338.477,247.254
339.026,228.541 337.333,230.114
338.935,-290.112 337.782,295.176
338.935,-290.112 337.561,304.536
337.561,304.536 339.008,305.002
338.935,-290.112 338.4,261.565
338.935,-290.112 337.404,263.977
337.404,263.977 339.339,264.121
338.935,-290.112 337.735,270.425
337.735,270.425 337.588,272.18
337.735,270.425 339.858,269.883
337.735,270.425 339.326,271.097
337.735,270.425 338.912,269.512
337.735,270.425 338.618,272.063
337.735,270.425 340.066,271.913
338.935,-290.112 338.893,294.82
338.893,294.82 337.664,294.048
338.893,294.82 339.253,302.303
338.893,294.82 340.192,296.824
340.192,296.824 337.593,302.687
338.893,294.82 339.822,295.421
338.893,294.82 340.121,303.527
338.893,294.82 337.444,296.599
338.893,294.82 339.726,294.219
338.893,294.82 338.848,296.983
338.935,-290.112 337.743,278.225
337.743,278.225 337.561,280.479
337.561,280.479 338.521,288.503
337.561,280.479 338.779,287.378
337.561,280.479 340.15,286.78
337.743,278.225 338.859,279.459
338.859,279.459 339.955,280.516
339.955,280.516 337.379,287.928
338.859,279.459 337.813,279.427
337.743,278.225 339.981,278.372
337.743,278.225 339.163,277.597
337.743,278.225 339.914,279.408
338.935,-290.112 337.747,255.006
338.935,-290.112 338.224,237.161
338.224,237.161 339.981,238.291
339.981,238.291 339.061,245.529
339.061,245.529 339.596,246.891
338.224,237.161 339.333,239.481
339.333,239.481 340.222,244.737
338.224,237.161 339.351,237.056
338.224,237.161 337.336,238.273
338.935,-290.112 339.004,253.151
339.004,253.151 337.428,262.567
339.004,253.151 339.829,255.821
339.004,253.151 337.756,253.43
338.935,-290.112 340.157,304.538
338.935,-290.112 338.608,303.279
338.935,-290.112 337.435,247.108
337.435,247.108 340.147,253.633
337.435,247.108 340.179,261.699
337.435,247.108 338.792,255.508
337.435,247.108 338.658,254.246
338.935,-290.112 337.94,239.45
338.935,-290.112 337.419,244.961
338.935,-290.112 337.534,269.433
338.935,-290.112 340.237,302.5
82
338.92,289.236 338.607,228.65
338.92,289.236 338.31,230.785
338.92,289.236 337.532,229.045
338.92,289.236 338.875,229.703
338.875,229.703 338.712,295.792
338.92,289.236 339.637,231.218
338.92,289.236 338.356,247.22
338.356,247.22 337.37,230.275
338.356,247.22 338.404,245.593
338.356,247.22 338.693,236.664
338.92,289.236 340.183,228.457
338.92,289.236 340.043,229.626
338.92,289.236 338.722,279.884
338.92,289.236 338.113,264.153
338.92,289.236 337.777,271.786
338.92,289.236 339.605,296.303
339.605,296.303 337.58,302.95
338.92,289.236 339.487,285.993
339.487,285.993 340.198,279.998
338.92,289.236 338.545,270.747
338.545,270.747 338.282,255.157
338.92,289.236 337.846,262.534
337.846,262.534 337.379,253.727
337.846,262.534 337.501,238.398
337.846,262.534 337.319,245.24
337.846,262.534 337.462,255.921
337.846,262.534 337.39,247.647
338.92,289.236 338.767,286.797
338.92,289.236 339.756,255.584
339.756,255.584 339.669,238.15
339.756,255.584 340.125,244.896
339.756,255.584 340.277,236.944
339.756,255.584 339.938,246.304
338.92,289.236 338.956,288.019
338.956,288.019 339.518,261.462
338.956,288.019 339.957,263.675
339.957,263.675 340.133,262.617
338.956,288.019 339.568,247.493
338.956,288.019 339.502,269.407
339.502,269.407 339.909,239.39
339.502,269.407 340.17,254.502
339.502,269.407 340.205,253.067
338.956,288.019 339.351,253.76
338.956,288.019 339.16,277.988
338.956,288.019 340.306,271.015
338.956,288.019 340.252,272.123
338.956,288.019 339.506,279.213
338.92,289.236 340.301,295.381
340.301,295.381 337.64,305.132
340.301,295.381 337.35,304.146
338.92,289.236 337.458,287.996
338.92,289.236 337.615,279.198
338.92,289.236 340.192,287.626
338.92,289.236 338.568,294.052
338.568,294.052 337.399,296.9
338.568,294.052 339.294,294.94
338.92,289.236 337.495,294.861
337.495,294.861 338.845,303.629
337.495,294.861 339.388,302.466
339.388,302.466 339.75,304.323
339.75,304.323 339.104,305.131
337.495,294.861 338.558,297.022
337.495,294.861 340.293,302.905
338.92,289.236 337.541,261.577
338.92,289.236 337.683,236.657
337.683,236.657 337.427,231.281
338.92,289.236 337.47,285.908
338.92,289.236 338.589,253.013
338.589,253.013 338.756,239.433
338.589,253.013 338.634,237.979
338.92,289.236 338.86,262.475
338.92,289.236 339.059,272.201
338.92,289.236 337.66,246.339
338.92,289.236 340.172,294.207
338.92,289.236 337.881,269.793
338.92,289.236 340.122,288.768
338.92,289.236 337.99,277.958
337.99,277.958 337.355,270.721
338.92,289.236 340.253,278.006
338.92,289.236 337.647,280.595
338.92,289.236 340.294,286.619
83
338.912,288.863 339.686,228.597
338.912,288.863 340.105,230.768
340.105,230.768 340.307,229.59
338.912,288.863 338.577,230.247
338.912,288.863 337.902,229.142
338.912,288.863 338.539,231.29
338.539,231.29 338.651,228.357
338.912,288.863 337.316,230.944
337.316,230.944 337.319,228.326
338.912,288.863 339.306,246.599
338.912,288.863 337.492,239.469
338.912,288.863 337.987,263.999
338.912,288.863 337.746,254.97
337.746,254.97 337.943,237.798
337.746,254.97 338.268,246.383
337.746,254.97 337.338,246.814
338.912,288.863 337.596,304.016
338.912,288.863 340.25,285.956
338.912,288.863 340.177,253.625
338.912,288.863 339.711,245.61
338.912,288.863 338.833,294.159
338.912,288.863 338.087,253.597
338.912,288.863 337.988,295.634
337.988,295.634 338.845,296.9
338.845,296.9 339.658,303.041
339.658,303.041 338.92,304.999
338.845,296.9 339.941,305.089
337.988,295.634 337.435,296.898
338.912,288.863 338.113,245.038
338.912,288.863 338.895,238.658
338.912,288.863 339.904,296.732
338.912,288.863 339.989,277.707
339.989,277.707 340.202,270.997
339.989,277.707 340.31,269.451
338.912,288.863 339.847,261.424
339.847,261.424 339.983,247.575
338.912,288.863 338.432,271.35
338.912,288.863 337.469,278.795
338.912,288.863 339.407,287.743
338.912,288.863 340.244,255.734
338.912,288.863 340.189,295.745
340.189,295.745 337.489,302.907
337.489,302.907 338.658,303.88
340.189,295.745 337.38,305.121
340.189,295.745 338.477,302.663
338.912,288.863 338.207,269.943
338.207,269.943 338.244,255.851
338.912,288.863 338,277.65
338.912,288.863 337.828,285.988
338.912,288.863 339.767,279.439
338.912,288.863 338.455,262.271
338.912,288.863 338.361,236.862
338.912,288.863 339.429,237.202
338.912,288.863 339.754,294.633
339.754,294.633 339.19,295.888
338.912,288.863 339.29,255.082
338.912,288.863 339.679,262.479
338.912,288.863 337.659,287.705
338.912,288.863 338.961,278.191
338.961,278.191 339.326,270.094
338.961,278.191 339.276,271.904
338.912,288.863 339.884,238.874
338.912,288.863 337.976,279.954
337.976,279.954 337.344,271.926
338.912,288.863 338.299,247.547
338.912,288.863 337.439,262.179
338.912,288.863 337.593,294.333
337.593,294.333 339.956,304.007
338.912,288.863 339.006,286.018
